AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
AYURVEDA-AAB-53(SK21),pA~ggulyam (kEvalavAta),Biomedicine,XM8F43,- - - - - Pegvaliase,0.5487,related-to
AYURVEDA-AAB-53(SK21),pA~ggulyam (kEvalavAta),Biomedicine,XM8GY5,- - - - - Guaiphenesin,0.5381,related-to
AYURVEDA-AAB-55(SP4Y),pAdaSUlaH (kEvalavAta),Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5582,related-to
AYURVEDA-AAB-55(SP4Y),pAdaSUlaH (kEvalavAta),Biomedicine,XM3FT2,- - - - Patisiran,0.5011,related-to
AYURVEDA-AAB-55(SP4Y),pAdaSUlaH (kEvalavAta),Biomedicine,XM9UT8,- - - - - Paprika,0.501,related-to
AYURVEDA-AAB-56(SP45),pAdasuptatA (kEvalavAta),Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5681,related-to
AYURVEDA-AAB-56(SP45),pAdasuptatA (kEvalavAta),Biomedicine,XM9V60,- - - - - - Parnaparin,0.521,related-to
AYURVEDA-AAB-56(SP45),pAdasuptatA (kEvalavAta),Biomedicine,XM9UT8,- - - - - Paprika,0.5122,related-to
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),TM2,SN4R,Roughness of skin disorder (TM2),0.5793,related-to
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),TM2,SP99,Pruritus disorder (TM2),0.5189,related-to
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),TM2,SP54,Fever with body pain disorder (TM2),0.5005,related-to
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),Biomedicine,GA42.0,- - - - Vulval pruritus,0.6014,narrower-than
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),Biomedicine,GA41.0,- - - - Vulval aphthosis,0.5701,related-to
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),Biomedicine,GA42,- - - Sensory disturbance of the vulva,0.552,related-to
AYURVEDA-AAB-58,pArSvAvamardaH (kEvalavAta),Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5146,related-to
AYURVEDA-AAB-58,pArSvAvamardaH (kEvalavAta),Biomedicine,XM8F43,- - - - - Pegvaliase,0.5091,related-to
AYURVEDA-AAB-59(SP9Y),piNDikodveShTanam (kEvalavAta),Biomedicine,1C1E,- - Pinta,0.5463,related-to
AYURVEDA-AAB-59(SP9Y),piNDikodveShTanam (kEvalavAta),Biomedicine,XM8F43,- - - - - Pegvaliase,0.528,related-to
AYURVEDA-AAB-59(SP9Y),piNDikodveShTanam (kEvalavAta),Biomedicine,XA4E71,- - - - - - Pinna,0.5172,related-to
AYURVEDA-AAB-60,purIShAtigADhatvam (kEvalavAta),Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5549,related-to
AYURVEDA-AAB-60,purIShAtigADhatvam (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5436,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),TM2,SL61,Heart pain disorder (TM2),0.5582,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),TM2,SP99,Pruritus disorder (TM2),0.5451,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),TM2,SP15,Frozen shoulder disorder (TM2),0.543,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),Biomedicine,MG30.40,- - - - - - Chronic visceral pain from mechanical factors,0.5158,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5007,related-to
AYURVEDA-AAB-62,pralApakaH (kEvalavAta),Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5856,related-to
AYURVEDA-AAB-62,pralApakaH (kEvalavAta),Biomedicine,XM8F43,- - - - - Pegvaliase,0.5687,related-to
AYURVEDA-AAB-62,pralApakaH (kEvalavAta),Biomedicine,XM9UT8,- - - - - Paprika,0.5663,related-to
AYURVEDA-AAB-65(SP9Y),balahAniH (kEvalavAta),Biomedicine,XN7ZS,- - - - - Balantidium,0.5279,related-to
AYURVEDA-AAB-65(SP9Y),balahAniH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5116,related-to
AYURVEDA-AAB-66(SP9Y),BedaH (kEvalavAta),Biomedicine,XE8PK,"- - - - Bed, bedding or bedding accessories",0.542,related-to
AYURVEDA-AAB-66(SP9Y),BedaH (kEvalavAta),Biomedicine,XM60U0,- - - - - Bedaquiline,0.5162,related-to
AYURVEDA-AAB-67,BIrutA (kEvalavAta),Biomedicine,XM83L5,- - - - - Bialamicol,0.5093,related-to
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),TM2,SR00,Marasmus disorder (TM2),0.5189,related-to
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),Biomedicine,XM5R16,- - - - - - Magaldrate,0.6357,narrower-than
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),Biomedicine,XM6QD7,- - - - - Malathion (medicinal),0.5244,related-to
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),Biomedicine,XM9AZ7,- - - - - Macadamia,0.519,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),TM2,SR00,Marasmus disorder (TM2),0.5155,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),Biomedicine,XM0J98,- - - - - - - - FAKHRAVAC (MIVAC),0.5352,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),Biomedicine,XM9AZ7,- - - - - Macadamia,0.5187,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),Biomedicine,XM5R16,- - - - - - Magaldrate,0.5179,related-to
AYURVEDA-AAB-70,mohaH (kEvalavAta),Biomedicine,XM20Y8,- - - - - Hamamelis,0.5143,related-to
AYURVEDA-AAB-72(SK5Y),BrUvyudAsaH (kEvalavAta),Biomedicine,XN9AS,- - - - - Brevundimonas,0.5111,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),TM2,SP61,Emaciation disorder (TM2),0.5656,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),TM2,SM16,Sialorrhoea disorder (TM2),0.5543,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),TM2,SN41,Discoloration of body disorder (TM2),0.5353,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5134,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5099,related-to
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),TM2,SM8B,Urinary incontinence disorder (TM2),0.6086,narrower-than
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),TM2,SM81,Retention of urine disorder (TM2),0.5818,related-to
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),TM2,SR89,"Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",0.5753,related-to
AYURVEDA-AAB-76,rajonASaH (kEvalavAta),Biomedicine,XM74W2,- - - - - Rautina,0.5392,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),TM2,SN42,Dryness of skin disorder (TM2),0.5718,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),TM2,SN4R,Roughness of skin disorder (TM2),0.525,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),TM2,SK6H,Eyelid wart disorder (TM2),0.5068,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),Biomedicine,GA42.0,- - - - Vulval pruritus,0.5673,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),Biomedicine,GA41.0,- - - - Vulval aphthosis,0.5544,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),Biomedicine,GA42,- - - Sensory disturbance of the vulva,0.5415,related-to
AYURVEDA-AAB-78(SP9Y),lomaharShaH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5392,related-to
AYURVEDA-AAB-80(SP1Y),trikagrahaH (kEvalavAta),Biomedicine,XM1PQ5,- - - - - Tragacanth,0.6279,narrower-than
AYURVEDA-AAB-80(SP1Y),trikagrahaH (kEvalavAta),Biomedicine,XM9VG8,- - - - Tirilazad,0.5625,related-to
AYURVEDA-AAB-80(SP1Y),trikagrahaH (kEvalavAta),Biomedicine,XM7KD1,- - - - - Thiram medicinal,0.522,related-to
AYURVEDA-AAB-81,vartmastamBaH (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.5211,related-to
AYURVEDA-AAB-82(SK7Y),vartmasa~gkocaH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5352,related-to
AYURVEDA-AAB-82(SK7Y),vartmasa~gkocaH (kEvalavAta),Biomedicine,XM2UL5,- - - - - Kenacort,0.5255,related-to
AYURVEDA-AAB-82(SK7Y),vartmasa~gkocaH (kEvalavAta),Biomedicine,XM6FF0,- - - - - - - - KOSTAIVE,0.5123,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5535,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),TM2,SR10,Vitiation of vāta pattern (TM2),0.5227,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),TM2,SS5B,Vaḷi Aiyam body constitution pattern (TM2),0.508,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.6541,narrower-than
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.6124,narrower-than
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),Biomedicine,XM3835,- - - - - - Vorapaxar,0.5355,related-to
AYURVEDA-AAB-84(SP9Y),vakShastodaH (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.504,related-to
AYURVEDA-AAB-84(SP9Y),vakShastodaH (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.6167,narrower-than
AYURVEDA-AAB-84(SP9Y),vakShastodaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5996,related-to
AYURVEDA-SK53(AAB-85),vAk-sa~ggaH (kEvalavAta),TM2,SL02,Hoarseness of voice disorder (TM2),0.5371,related-to
AYURVEDA-SK53(AAB-85),vAk-sa~ggaH (kEvalavAta),TM2,SR1C,Aggravation of kapha pattern (TM2),0.5231,related-to
AYURVEDA-SK53(AAB-85),vAk-sa~ggaH (kEvalavAta),Biomedicine,SR12,- - - - Aggravation of vata pattern (TM2),0.5141,related-to
AYURVEDA-SK53(AAB-85),vAk-sa~ggaH (kEvalavAta),Biomedicine,SR1C,- - - - Aggravation of kapha pattern (TM2),0.5071,related-to
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5398,related-to
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.677,narrower-than
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),Biomedicine,XM3PP3,- - - - - - Valerian root,0.6526,narrower-than
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),Biomedicine,XM0MV0,- - - - - - Valerian tincture,0.6392,narrower-than
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5442,related-to
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),TM2,SS5B,Vaḷi Aiyam body constitution pattern (TM2),0.5048,related-to
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.5626,related-to
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5441,related-to
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),Biomedicine,ED63.3,- - - - - Vogt-Koyanagi-Harada syndrome,0.5203,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5728,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),TM2,SS5C,Aẕal Vaḷi body constitution pattern (TM2),0.5321,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),TM2,SR10,Vitiation of vāta pattern (TM2),0.5297,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.6828,narrower-than
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.6126,narrower-than
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),Biomedicine,XM8F43,- - - - - Pegvaliase,0.5825,related-to
AYURVEDA-AAB-89(SM37),viD-BedaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5387,related-to
AYURVEDA-AAB-89(SM37),viD-BedaH (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.5282,related-to
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5424,related-to
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.6095,narrower-than
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5893,related-to
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),Biomedicine,XM0MV0,- - - - - - Valerian tincture,0.541,related-to
AYURVEDA-AAB-91(SQ04),viShAdaH/dInatA (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5936,related-to
AYURVEDA-AAB-91(SQ04),viShAdaH/dInatA (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.5192,related-to
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5132,related-to
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.621,narrower-than
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),Biomedicine,XM3835,- - - - - - Vorapaxar,0.5353,related-to
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5198,related-to
AYURVEDA-AAB-93(SP4Y),va~gkShaNAnAhaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5866,related-to
AYURVEDA-AAB-93(SP4Y),va~gkShaNAnAhaH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5817,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),TM2,SS55,Kapha-Vata constitution pattern (TM2),0.5892,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),TM2,SS82,Vata predominant age pattern (TM2),0.5537,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),TM2,SR10,Vitiation of vāta pattern (TM2),0.5322,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),Biomedicine,XM6602,- - - - - - Vernakalant,0.682,narrower-than
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.6089,narrower-than
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),Biomedicine,XM3PP3,- - - - - - Valerian root,0.583,related-to
AYURVEDA-AAB-95(SL7Y),SirAsPUrtiH (kEvalavAta),Biomedicine,XM00F2,- - - - - Saralasin,0.5347,related-to
AYURVEDA-AAB-96,Siroruk (kEvalavAta),Biomedicine,XM7N41,- - - - - - Sirukumab,0.509,related-to
AYURVEDA-SN03(AAB-97),SukrakShayaH (kEvalavAta),TM2,SS23,Suppression of semen pattern (TM2),0.5806,related-to
AYURVEDA-SN03(AAB-97),SukrakShayaH (kEvalavAta),TM2,SN09,Spermatorrhoea disorder (TM2),0.5163,related-to
AYURVEDA-SN03(AAB-97),SukrakShayaH (kEvalavAta),TM2,SN03,Oligospermia disorder (TM2),0.5027,related-to
AYURVEDA-AAB-98,Sa~gkhaBedaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5936,related-to
AYURVEDA-AAB-98,Sa~gkhaBedaH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5765,related-to
AYURVEDA-AAB-98,Sa~gkhaBedaH (kEvalavAta),Biomedicine,XM2L20,- - - - - - Guselkumab,0.5199,related-to
AYURVEDA-SN07(AAB-99),SePastamBaH (kEvalavAta),Biomedicine,XM8F43,- - - - - Pegvaliase,0.5524,related-to
AYURVEDA-SN07(AAB-99),SePastamBaH (kEvalavAta),Biomedicine,GA42,- - - Sensory disturbance of the vulva,0.5502,related-to
AYURVEDA-SN07(AAB-99),SePastamBaH (kEvalavAta),Biomedicine,XM0MV0,- - - - - - Valerian tincture,0.5394,related-to
AYURVEDA-AAB-100(SP9Y),Saityam (kEvalavAta),Biomedicine,XM00F2,- - - - - Saralasin,0.5919,related-to
AYURVEDA-AAB-100(SP9Y),Saityam (kEvalavAta),Biomedicine,XM68K3,- - - - - Salsalate,0.5711,related-to
AYURVEDA-AAB-100(SP9Y),Saityam (kEvalavAta),Biomedicine,XM7BE0,- - - - Sambucus plant,0.5275,related-to
AYURVEDA-AAB-101,SyAvAruNAsyatA (kEvalavAta),Biomedicine,XM6FF0,- - - - - - - - KOSTAIVE,0.5224,related-to
AYURVEDA-AAB-102,SroNiBedaH (kEvalavAta),Biomedicine,XM0TB4,- - - - - - - Schradan,0.5122,related-to
AYURVEDA-AAB-103(SP9Y),sa~gkocaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.596,related-to
AYURVEDA-AAB-103(SP9Y),sa~gkocaH (kEvalavAta),Biomedicine,XM6FF0,- - - - - - - - KOSTAIVE,0.5651,related-to
AYURVEDA-AAB-103(SP9Y),sa~gkocaH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5546,related-to
AYURVEDA-AAB-104,svedanASaH (kEvalavAta),Biomedicine,XM00F2,- - - - - Saralasin,0.5575,related-to
AYURVEDA-AAB-105(SP9Y),SramaH (kEvalavAta),Biomedicine,XM00F2,- - - - - Saralasin,0.5792,related-to
AYURVEDA-AAB-105(SP9Y),SramaH (kEvalavAta),Biomedicine,XM3KM3,- - - - - - - Styramate,0.5665,related-to
AYURVEDA-AAB-105(SP9Y),SramaH (kEvalavAta),Biomedicine,XM0TB4,- - - - - - - Schradan,0.5571,related-to
AYURVEDA-AAB-106,sarvA~ggarogaH/sarvA~ggavAtaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5253,related-to
AYURVEDA-AAB-106,sarvA~ggarogaH/sarvA~ggavAtaH (kEvalavAta),Biomedicine,XM6AL6,- - - - - - Pegaspargase,0.5223,related-to
AYURVEDA-AAB-108(SP4Y),hanuBedaH (kEvalavAta),Biomedicine,XH5971,- - - - Halo naevus,0.5465,related-to
AYURVEDA-AAB-108(SP4Y),hanuBedaH (kEvalavAta),Biomedicine,XM0238,- - - - - Khat,0.5436,related-to
AYURVEDA-AAB-108(SP4Y),hanuBedaH (kEvalavAta),Biomedicine,1D4C,- - Alkhurma haemorrhagic fever,0.5267,related-to
AYURVEDA-AAB-109,hikkA (kEvalavAta),Biomedicine,XN119,- - - - Hortaea,0.5649,related-to
AYURVEDA-AAB-109,hikkA (kEvalavAta),Biomedicine,ED63.3,- - - - - Vogt-Koyanagi-Harada syndrome,0.5351,related-to
AYURVEDA-SL62(AAB-110),hRuddravaH (kEvalavAta),TM2,SL61,Heart pain disorder (TM2),0.5144,related-to
AYURVEDA-SL62(AAB-110),hRuddravaH (kEvalavAta),Biomedicine,MC81,- - - Abnormalities of heart beat,0.5268,related-to
AYURVEDA-SL62(AAB-110),hRuddravaH (kEvalavAta),Biomedicine,BC71.2,- - - - Re-entry ventricular arrhythmia,0.5061,related-to
AYURVEDA-SL62(AAB-110),hRuddravaH (kEvalavAta),Biomedicine,GA41.0,- - - - Vulval aphthosis,0.5011,related-to
AYURVEDA-SL60(AAB-111),hRunmohaH (kEvalavAta),TM2,SL61,Heart pain disorder (TM2),0.519,related-to
AYURVEDA-SL60(AAB-111),hRunmohaH (kEvalavAta),TM2,SP61,Emaciation disorder (TM2),0.5067,related-to
AYURVEDA-SL60(AAB-111),hRunmohaH (kEvalavAta),TM2,SL62,Palpitation disorder (TM2),0.5023,related-to
AYURVEDA-AAC,sAmAnyajavAtavikAraH,Biomedicine,XM00F2,- - - - - Saralasin,0.6284,narrower-than
AYURVEDA-AAC,sAmAnyajavAtavikAraH,Biomedicine,XN9PD,- - - - - Saaremaa virus,0.518,related-to
AYURVEDA-AAC,sAmAnyajavAtavikAraH,Biomedicine,XM9L57,- - - - - - Stovarsal,0.515,related-to
AYURVEDA-AAC-1(SK30),antarAyAmaH,Biomedicine,XM8HL4,- - - - - Anthralin,0.567,related-to
AYURVEDA-AAC-1(SK30),antarAyAmaH,Biomedicine,XM37S3,- - - - - Antacid,0.5573,related-to
AYURVEDA-AAC-1(SK30),antarAyAmaH,Biomedicine,XM10R5,- - - - - Adapalene,0.5247,related-to
AYURVEDA-AAC-2(SK30),apatantrakaH,Biomedicine,XM10R5,- - - - - Adapalene,0.5021,related-to
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,TM2,SM98,Dysfunctional uterine bleeding disorder (TM2),0.6256,narrower-than
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,TM2,SK91,Anosmia disorder (TM2),0.5781,related-to
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,TM2,SP61,Emaciation disorder (TM2),0.5583,related-to
AYURVEDA-AAC-3(SK30),apatAnakaH,Biomedicine,XM10R5,- - - - - Adapalene,0.5145,related-to
AYURVEDA-SK20(AAC-4),arditaH,Biomedicine,FC00.0,- - Acquired deformity of nose,0.5121,related-to
AYURVEDA-SK20(AAC-4),arditaH,Biomedicine,LA52,- - - Facial asymmetry,0.5119,related-to
AYURVEDA-SK20(AAC-4),arditaH,Biomedicine,CA0D,- - Deviated nasal septum,0.5002,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,TM2,SP99,Pruritus disorder (TM2),0.5714,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,TM2,SP61,Emaciation disorder (TM2),0.5624,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,TM2,SK89,Pustules of pinna disorder (TM2),0.5615,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,Biomedicine,8A82,- - Trigeminal autonomic cephalalgias,0.5259,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,Biomedicine,RA00.0,- - - Vaping related disorder,0.5162,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,Biomedicine,EC90.4,- - - - Psychogenic pruritus,0.5035,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,TM2,SK91,Anosmia disorder (TM2),0.5278,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,TM2,SL07,Speech disorder (TM2),0.5224,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,TM2,SK86,Tinnitus disorder (TM2),0.5191,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,Biomedicine,MA80.0,- - - - Aphasia,0.5345,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,Biomedicine,MB40.0,- - - - Asomatognosia,0.5263,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,TM2,SL40,Bronchial asthma disorder (TM2),0.5101,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,Biomedicine,MB40.0,- - - - Asomatognosia,0.5433,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,Biomedicine,MB46.0,- - - - Asterixis,0.5431,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,Biomedicine,XM90C7,- - - - - Asenapine,0.5155,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,TM2,SR4A,Depletion of bone tissues pattern (TM2),0.5872,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,Biomedicine,LD24.2,- - - Bone diseases with disorganised development of skeletal components,0.5931,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,Biomedicine,LD24.K,- - - Genetic bone diseases with decreased bone density,0.5695,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,Biomedicine,LD24.D,- - - Slender bone dysplasias,0.5598,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,TM2,SM8B,Urinary incontinence disorder (TM2),0.6693,narrower-than
AYURVEDA-SN08(AAC-7),vAtAShThIlA,TM2,SM88,Dribbling of urine disorder (TM2),0.5884,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,TM2,SR89,"Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",0.551,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,Biomedicine,SR89,"- - - - Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",0.585,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,Biomedicine,MF3A,- - - Vaginal discharge,0.5537,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,Biomedicine,GA41.0,- - - - Vulval aphthosis,0.548,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,TM2,SP15,Frozen shoulder disorder (TM2),0.6457,narrower-than
AYURVEDA-SP15(AAC-8),avabAhukaH,TM2,SP13,Hip joint pain disorder (TM2),0.5288,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,TM2,SK51,Cervicobrachial pain disorder (TM2),0.5229,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,Biomedicine,NC13.5,- - - Strain or sprain of shoulder joint,0.5429,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,Biomedicine,ME86.D0,- - - - - Shoulder syndrome,0.5415,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,Biomedicine,NC13,- - Dislocation or strain or sprain of joints or ligaments of shoulder girdle,0.5351,related-to
AYURVEDA-SK55(AAC-9),UrustamBaH/ADhyavAtaH,TM2,SR01,Bed wetting disorder (TM2),0.5796,related-to
AYURVEDA-SK55(AAC-9),UrustamBaH/ADhyavAtaH,TM2,SM52,Fistula in ano disorder (TM2),0.5332,related-to
AYURVEDA-SK55(AAC-9),UrustamBaH/ADhyavAtaH,TM2,SP46,Log thigh disorder (TM2),0.5324,related-to
AYURVEDA-AAC-9.1,UrustamBa-pUrvarUpam,TM2,SN49,Integumentary disorder (TM2),0.6152,narrower-than
AYURVEDA-AAC-9.1,UrustamBa-pUrvarUpam,TM2,SM3B,Indigestion disorder (TM2),0.5853,related-to
