AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),TM2,SM1L,Itchy swollen lip diorder (TM2),0.5236,equivalent
AYURVEDA-SN4R(AAB-57),pAruShyam (kEvalavAta),Biomedicine,ME65.1,- - - - Itching of skin,0.5068,related-to
AYURVEDA-AAB-58,pArSvAvamardaH (kEvalavAta),Biomedicine,XM45N8,- - - - - - - Palivizumab,0.5092,related-to
AYURVEDA-AAB-58,pArSvAvamardaH (kEvalavAta),Biomedicine,XN46P,- - - - - - - Treponema pallidum pertenue,0.5,related-to
AYURVEDA-AAB-59(SP9Y),piNDikodveShTanam (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5522,related-to
AYURVEDA-AAB-59(SP9Y),piNDikodveShTanam (kEvalavAta),Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5373,related-to
AYURVEDA-AAB-59(SP9Y),piNDikodveShTanam (kEvalavAta),Biomedicine,XN10L,- - - - - - Halicephalobus gingivalis,0.5338,related-to
AYURVEDA-AAB-60,purIShAtigADhatvam (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.5383,related-to
AYURVEDA-AAB-60,purIShAtigADhatvam (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5319,related-to
AYURVEDA-AAB-60,purIShAtigADhatvam (kEvalavAta),Biomedicine,EF3Y,- - - - Other specified purpura,0.5267,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),Biomedicine,XM7SM7,- - - - - - Pravastatin,0.5527,related-to
AYURVEDA-SP42(AAB-61),pRuShTha-grahaH (kEvalavAta),Biomedicine,XA1HH2,- - - - - - Gracilis muscle,0.522,related-to
AYURVEDA-AAB-62,pralApakaH (kEvalavAta),Biomedicine,XM1C43,- - - - - - Pranlukast,0.5957,related-to
AYURVEDA-AAB-62,pralApakaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5863,related-to
AYURVEDA-AAB-62,pralApakaH (kEvalavAta),Biomedicine,XM7SM7,- - - - - - Pravastatin,0.5777,related-to
AYURVEDA-AAB-63,bAdhiryam (kEvalavAta),Biomedicine,XM11J9,- - - - - - - Hyoscyamine,0.5758,related-to
AYURVEDA-AAB-63,bAdhiryam (kEvalavAta),Biomedicine,XM4FB2,- - - - - Hyoscyamus dry extract,0.5487,related-to
AYURVEDA-AAB-63,bAdhiryam (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5422,related-to
AYURVEDA-AAB-64(SP4Y),bAhuSoShaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6276,related-to
AYURVEDA-AAB-64(SP4Y),bAhuSoShaH (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.5852,related-to
AYURVEDA-AAB-64(SP4Y),bAhuSoShaH (kEvalavAta),Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.576,related-to
AYURVEDA-AAB-65(SP9Y),balahAniH (kEvalavAta),Biomedicine,GB06.0,- - - Balanitis or balanoposthitis,0.6141,related-to
AYURVEDA-AAB-65(SP9Y),balahAniH (kEvalavAta),Biomedicine,GB06.0Y,- - - - Other specified forms of balanitis or balanoposthitis,0.6002,related-to
AYURVEDA-AAB-65(SP9Y),balahAniH (kEvalavAta),Biomedicine,GB06.0Z,"- - - - Balanitis or balanoposthitis, unspecified",0.5874,related-to
AYURVEDA-AAB-66(SP9Y),BedaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6143,related-to
AYURVEDA-AAB-66(SP9Y),BedaH (kEvalavAta),Biomedicine,XM60U0,- - - - - Bedaquiline,0.5763,related-to
AYURVEDA-AAB-66(SP9Y),BedaH (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5373,related-to
AYURVEDA-AAB-67,BIrutA (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.6043,related-to
AYURVEDA-AAB-67,BIrutA (kEvalavAta),Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.5884,related-to
AYURVEDA-AAB-67,BIrutA (kEvalavAta),Biomedicine,LA02.1,- - - - Spina bifida aperta,0.5786,related-to
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),Biomedicine,XM6QD7,- - - - - Malathion (medicinal),0.5838,related-to
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),Biomedicine,XN93N,- - - - Curvularia lunata,0.5714,related-to
AYURVEDA-AAB-68(SM7Y),mala-apravRutiH (kEvalavAta),Biomedicine,XM1D58,- - - - - - Melagatran,0.5448,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),TM2,SS85,Old age pattern (TM2),0.5,equivalent
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),Biomedicine,XN30D,- - - - - - Pasteurella multocida,0.519,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),Biomedicine,XM8983,- - - - - Guaiacolsulfonate,0.5112,related-to
AYURVEDA-AAB-69,mUkatvam (kEvalavAta),Biomedicine,XM56G1,- - - - - Solanum dulcamara plant,0.5094,related-to
AYURVEDA-AAB-70,mohaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6037,related-to
AYURVEDA-AAB-70,mohaH (kEvalavAta),Biomedicine,XM0QB1,- - - - - - - Motavizumab,0.5468,related-to
AYURVEDA-AAB-70,mohaH (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5335,related-to
AYURVEDA-AAB-71,BramaH (kEvalavAta),Biomedicine,XM1D58,- - - - - - Melagatran,0.532,related-to
AYURVEDA-AAB-71,BramaH (kEvalavAta),Biomedicine,XN9MA,- - - - - Linguatula serrata,0.5122,related-to
AYURVEDA-AAB-71,BramaH (kEvalavAta),Biomedicine,XM7Q22,- - - - - - - Artesunate,0.5065,related-to
AYURVEDA-AAB-72(SK5Y),BrUvyudAsaH (kEvalavAta),Biomedicine,XM78C3,- - - - - - Brivaracetam,0.6251,related-to
AYURVEDA-AAB-72(SK5Y),BrUvyudAsaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6031,related-to
AYURVEDA-AAB-72(SK5Y),BrUvyudAsaH (kEvalavAta),Biomedicine,XN8W4,- - - - - - Brevundimonas diminuta,0.5838,related-to
AYURVEDA-AAB-73,manyAstamBaH (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.5337,related-to
AYURVEDA-AAB-73,manyAstamBaH (kEvalavAta),Biomedicine,XA80J3,- - - - - - - - - - Globus pallidus,0.5001,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5709,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),Biomedicine,DA03,- - Diseases of tongue,0.5568,related-to
AYURVEDA-SM1N(AAB-74),mukhaSoShaH (kEvalavAta),Biomedicine,DA03.4,- - - Hypertrophy of tongue papillae,0.5566,related-to
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),TM2,SM81,Retention of urine disorder (TM2),0.6252,equivalent
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),TM2,SM89,Thick urine disorder (TM2),0.5811,equivalent
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),TM2,SM8B,Urinary incontinence disorder (TM2),0.5159,equivalent
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),Biomedicine,MF98.1,- - - - Hyperkaluria,0.5143,related-to
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),Biomedicine,MF50.64,- - - - - Feeling of incomplete bladder emptying,0.5128,related-to
AYURVEDA-SM81(AAB-75),mUtranigrahaH (kEvalavAta),Biomedicine,MF57,- - - Symptom or complaint of bladder,0.5109,related-to
AYURVEDA-AAB-76,rajonASaH (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.5431,related-to
AYURVEDA-AAB-76,rajonASaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5303,related-to
AYURVEDA-AAB-76,rajonASaH (kEvalavAta),Biomedicine,XM8HM5,- - - - - - Ethinamate,0.5264,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),TM2,SN4R,Roughness of skin disorder (TM2),0.5249,equivalent
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),TM2,SN42,Dryness of skin disorder (TM2),0.5217,equivalent
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),TM2,SN40,Dermatitis disorder (TM2),0.5092,equivalent
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),Biomedicine,XM6T99,- - - - - White lotion (keratolytic),0.5359,related-to
AYURVEDA-SN42(AAB-77),raukShyam (kEvalavAta),Biomedicine,EB9Y,- - Other specified metabolic or nutritional disorders affecting the skin,0.5044,related-to
AYURVEDA-AAB-78(SP9Y),lomaharShaH (kEvalavAta),Biomedicine,XM3R45,- - - - - - Lonidamine,0.5908,related-to
AYURVEDA-AAB-78(SP9Y),lomaharShaH (kEvalavAta),Biomedicine,XM18V8,- - - - - - Lorajmine,0.5673,related-to
AYURVEDA-AAB-78(SP9Y),lomaharShaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5655,related-to
AYURVEDA-AAB-79(SK0Y),lalATaBedaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5617,related-to
AYURVEDA-AAB-79(SK0Y),lalATaBedaH (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5222,related-to
AYURVEDA-AAB-79(SK0Y),lalATaBedaH (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.5124,related-to
AYURVEDA-AAB-80(SP1Y),trikagrahaH (kEvalavAta),Biomedicine,XH0U05,- - - - Trichofolliculoma,0.6511,related-to
AYURVEDA-AAB-80(SP1Y),trikagrahaH (kEvalavAta),Biomedicine,XM7DQ5,- - - - - Trilostane,0.6088,related-to
AYURVEDA-AAB-80(SP1Y),trikagrahaH (kEvalavAta),Biomedicine,XN6UA,- - - - - - Trichuris trichiura,0.5996,related-to
AYURVEDA-AAB-81,vartmastamBaH (kEvalavAta),Biomedicine,XM17Z4,- - - - - Levomilnacipran,0.5858,related-to
AYURVEDA-AAB-81,vartmastamBaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5604,related-to
AYURVEDA-AAB-81,vartmastamBaH (kEvalavAta),Biomedicine,XM45N8,- - - - - - - Palivizumab,0.5595,related-to
AYURVEDA-AAB-82(SK7Y),vartmasa~gkocaH (kEvalavAta),Biomedicine,1E90.Z,"- - - - Varicella, unspecified",0.5858,related-to
AYURVEDA-AAB-82(SK7Y),vartmasa~gkocaH (kEvalavAta),Biomedicine,1E90,- - - Varicella,0.561,related-to
AYURVEDA-AAB-82(SK7Y),vartmasa~gkocaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5545,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6007,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5506,related-to
AYURVEDA-AAB-83(SP9Y),vakShoparodhaH (kEvalavAta),Biomedicine,XM9FN4,- - - - - - - Vamidothion,0.5191,related-to
AYURVEDA-AAB-84(SP9Y),vakShastodaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5211,related-to
AYURVEDA-AAB-84(SP9Y),vakShastodaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.519,related-to
AYURVEDA-AAB-84(SP9Y),vakShastodaH (kEvalavAta),Biomedicine,XM4H89,- - - - - - - Kelevan,0.5045,related-to
AYURVEDA-SK53(AAB-85),vAk-sa~ggaH (kEvalavAta),TM2,SK53,Stammering disorder (TM2),0.5151,equivalent
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5712,related-to
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),Biomedicine,XM1D58,- - - - - - Melagatran,0.5601,related-to
AYURVEDA-AAB-86(SP9Y),vAcAlatA (kEvalavAta),Biomedicine,XM6882,- - - - - Lepiota fulvella mushroom,0.56,related-to
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5325,related-to
AYURVEDA-AAB-87(SP1Y),vAtakhuDDatA/vAtakaNTakaH (kEvalavAta),Biomedicine,XM9FN4,- - - - - - - Vamidothion,0.5005,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5598,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.549,related-to
AYURVEDA-AAB-88(SP9Y),vAmanatvam (kEvalavAta),Biomedicine,XM8983,- - - - - Guaiacolsulfonate,0.5295,related-to
AYURVEDA-AAB-89(SM37),viD-BedaH (kEvalavAta),Biomedicine,XM60U0,- - - - - Bedaquiline,0.5257,related-to
AYURVEDA-AAB-89(SM37),viD-BedaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5122,related-to
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.5521,related-to
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5258,related-to
AYURVEDA-AAB-90,vipAdikA (nAnAtmaja) (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5257,related-to
AYURVEDA-AAB-91(SQ04),viShAdaH/dInatA (kEvalavAta),Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.5406,related-to
AYURVEDA-AAB-91(SQ04),viShAdaH/dInatA (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5397,related-to
AYURVEDA-AAB-91(SQ04),viShAdaH/dInatA (kEvalavAta),Biomedicine,XN6H7,- - - - - Piedraia hortae,0.5323,related-to
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5778,related-to
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),Biomedicine,XM8H63,- - - - - - Naphthoquine,0.5261,related-to
AYURVEDA-AAB-92(SN3Y),vRuShaNAkShepaH (kEvalavAta),Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5184,related-to
AYURVEDA-AAB-93(SP4Y),va~gkShaNAnAhaH (kEvalavAta),Biomedicine,XM59J5,- - - - - Vadadustat,0.5817,related-to
AYURVEDA-AAB-93(SP4Y),va~gkShaNAnAhaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5524,related-to
AYURVEDA-AAB-93(SP4Y),va~gkShaNAnAhaH (kEvalavAta),Biomedicine,XM9FN4,- - - - - - - Vamidothion,0.5379,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5277,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),Biomedicine,XM2QF7,- - - - - - Ximelagatran,0.5266,related-to
AYURVEDA-AAB-94(SP9Y),vyathA (kEvalavAta),Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.5261,related-to
AYURVEDA-AAB-95(SL7Y),SirAsPUrtiH (kEvalavAta),Biomedicine,XM76R4,- - - - - - Sirolimus,0.5572,related-to
AYURVEDA-AAB-95(SL7Y),SirAsPUrtiH (kEvalavAta),Biomedicine,XM7N41,- - - - - - Sirukumab,0.5561,related-to
AYURVEDA-AAB-95(SL7Y),SirAsPUrtiH (kEvalavAta),Biomedicine,XN20F,- - - - - - Leptospira inadai,0.5238,related-to
AYURVEDA-AAB-96,Siroruk (kEvalavAta),Biomedicine,XM7N41,- - - - - - Sirukumab,0.6639,related-to
AYURVEDA-AAB-96,Siroruk (kEvalavAta),Biomedicine,XN10L,- - - - - - Halicephalobus gingivalis,0.5502,related-to
AYURVEDA-AAB-96,Siroruk (kEvalavAta),Biomedicine,XM4H89,- - - - - - - Kelevan,0.5396,related-to
AYURVEDA-AAB-98,Sa~gkhaBedaH (kEvalavAta),Biomedicine,XM4L44,- - - - - - Sulfathiourea,0.5008,related-to
AYURVEDA-SN07(AAB-99),SePastamBaH (kEvalavAta),Biomedicine,XA8EW9,- - - - - - Penile urethra,0.5576,related-to
AYURVEDA-SN07(AAB-99),SePastamBaH (kEvalavAta),Biomedicine,XA3Q76,- - - - - - - - Penile urethral meatus,0.5446,related-to
AYURVEDA-AAB-100(SP9Y),Saityam (kEvalavAta),Biomedicine,XM45N8,- - - - - - - Palivizumab,0.5528,related-to
AYURVEDA-AAB-100(SP9Y),Saityam (kEvalavAta),Biomedicine,XN0ZW,- - - - - - - Burkholderia anthina,0.5475,related-to
AYURVEDA-AAB-100(SP9Y),Saityam (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.524,related-to
AYURVEDA-AAB-101,SyAvAruNAsyatA (kEvalavAta),Biomedicine,XM56G1,- - - - - Solanum dulcamara plant,0.5345,related-to
AYURVEDA-AAB-101,SyAvAruNAsyatA (kEvalavAta),Biomedicine,XM4TE3,- - - - Solanum plant,0.5117,related-to
AYURVEDA-AAB-101,SyAvAruNAsyatA (kEvalavAta),Biomedicine,XM5WE7,- - - - - - Ketazolam,0.5117,related-to
AYURVEDA-AAB-102,SroNiBedaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6018,related-to
AYURVEDA-AAB-102,SroNiBedaH (kEvalavAta),Biomedicine,XM4L44,- - - - - - Sulfathiourea,0.5335,related-to
AYURVEDA-AAB-102,SroNiBedaH (kEvalavAta),Biomedicine,XN4RM,- - - - - Basidiobolus ranarum,0.5306,related-to
AYURVEDA-AAB-103(SP9Y),sa~gkocaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5823,related-to
AYURVEDA-AAB-103(SP9Y),sa~gkocaH (kEvalavAta),Biomedicine,XM1J98,- - - - - Karaya (gum),0.5036,related-to
AYURVEDA-AAB-103(SP9Y),sa~gkocaH (kEvalavAta),Biomedicine,XN481,- - - - - - Leptospira kmetyi,0.5011,related-to
AYURVEDA-AAB-104,svedanASaH (kEvalavAta),Biomedicine,XN9MA,- - - - - Linguatula serrata,0.5994,related-to
AYURVEDA-AAB-104,svedanASaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5363,related-to
AYURVEDA-AAB-104,svedanASaH (kEvalavAta),Biomedicine,XM4L44,- - - - - - Sulfathiourea,0.5273,related-to
AYURVEDA-AAB-105(SP9Y),SramaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.6478,related-to
AYURVEDA-AAB-105(SP9Y),SramaH (kEvalavAta),Biomedicine,XM3E25,- - - - - - Rupatadine,0.6078,related-to
AYURVEDA-AAB-105(SP9Y),SramaH (kEvalavAta),Biomedicine,XM11F5,- - - - - Suramin sodium,0.5421,related-to
AYURVEDA-AAB-108(SP4Y),hanuBedaH (kEvalavAta),Biomedicine,XM4L44,- - - - - - Sulfathiourea,0.5582,related-to
AYURVEDA-AAB-108(SP4Y),hanuBedaH (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5521,related-to
AYURVEDA-AAB-108(SP4Y),hanuBedaH (kEvalavAta),Biomedicine,XM8FU1,- - - - - - - Ethiofencarb,0.5097,related-to
AYURVEDA-AAB-109,hikkA (kEvalavAta),Biomedicine,XM08Q1,- - - - - - Pamaquine (naphthoate),0.5418,related-to
AYURVEDA-AAB-109,hikkA (kEvalavAta),Biomedicine,XM4A22,- - - - - Ispagula husk,0.5411,related-to
AYURVEDA-AAB-109,hikkA (kEvalavAta),Biomedicine,XM1D58,- - - - - - Melagatran,0.5273,related-to
AYURVEDA-AAC,sAmAnyajavAtavikAraH,Biomedicine,XM45N8,- - - - - - - Palivizumab,0.5328,related-to
AYURVEDA-AAC,sAmAnyajavAtavikAraH,Biomedicine,XM8BL3,- - - - - Ipecacuanha,0.5177,related-to
AYURVEDA-AAC,sAmAnyajavAtavikAraH,Biomedicine,XM8J47,- - - - - Palifermin,0.5166,related-to
AYURVEDA-AAC-1(SK30),antarAyAmaH,Biomedicine,XA4EC5,- - - - - - - Pyloric antrum,0.534,related-to
AYURVEDA-AAC-2(SK30),apatantrakaH,Biomedicine,LB9A.4,- - - - Apodia,0.5867,related-to
AYURVEDA-AAC-2(SK30),apatantrakaH,Biomedicine,MA82.0,- - - - Aphonia,0.5733,related-to
AYURVEDA-AAC-2(SK30),apatantrakaH,Biomedicine,XM8TB9,- - - - - Abametapir,0.5517,related-to
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,TM2,SP92,Oedema disorder (TM2),0.5602,equivalent
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,TM2,SP40,Achillodynia disorder (TM2),0.5599,equivalent
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,TM2,SM13,Pyorrhoea disorder (TM2),0.5433,equivalent
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5211,related-to
AYURVEDA-AAC-2.1,asAdhya-apatantrakaH,Biomedicine,6D11.4,- - - Anankastia in personality disorder or personality difficulty,0.5077,related-to
AYURVEDA-AAC-3(SK30),apatAnakaH,Biomedicine,MD11.0,- - - - Apnoea,0.5741,related-to
AYURVEDA-AAC-3(SK30),apatAnakaH,Biomedicine,LB9A.4,- - - - Apodia,0.5533,related-to
AYURVEDA-AAC-3(SK30),apatAnakaH,Biomedicine,MA82.0,- - - - Aphonia,0.5432,related-to
AYURVEDA-SK20(AAC-4),arditaH,TM2,SK20,Facial palsy disorder (TM2),0.5384,equivalent
AYURVEDA-SK20(AAC-4),arditaH,Biomedicine,MC1B,- - - Symptom or complaint of the eyelid,0.5336,related-to
AYURVEDA-SK20(AAC-4),arditaH,Biomedicine,1B70.00,- - - - Erysipelas of face,0.5213,related-to
AYURVEDA-SK20(AAC-4),arditaH,Biomedicine,MD80.1,"- - - - Symptom or complaint of the mouth, tongue or lip",0.513,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,TM2,SN4K,Urticaria disorder (TM2),0.6117,equivalent
AYURVEDA-AAC-4.1,ardita-pUrvarupam,TM2,SK20,Facial palsy disorder (TM2),0.6006,equivalent
AYURVEDA-AAC-4.1,ardita-pUrvarupam,TM2,SM50,Proctalgia disorder (TM2),0.5755,equivalent
AYURVEDA-AAC-4.1,ardita-pUrvarupam,Biomedicine,EB01.Z,"- - - - Inducible urticaria or angioedema, unspecified",0.5592,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,Biomedicine,EB01,- - - Inducible urticaria or angioedema,0.5512,related-to
AYURVEDA-AAC-4.1,ardita-pUrvarupam,Biomedicine,5C50.A2,- - - - - Argininaemia,0.546,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,TM2,SL07,Speech disorder (TM2),0.5993,equivalent
AYURVEDA-AAC-4.2,asAdhya-arditaH,TM2,SK53,Stammering disorder (TM2),0.5746,equivalent
AYURVEDA-AAC-4.2,asAdhya-arditaH,TM2,SQ2Y,Other specified behavioural disorders (TM2),0.5742,equivalent
AYURVEDA-AAC-4.2,asAdhya-arditaH,Biomedicine,SL07,- - - - - Speech disorder (TM2),0.5657,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,Biomedicine,6D11.4,- - - Anankastia in personality disorder or personality difficulty,0.5404,related-to
AYURVEDA-AAC-4.2,asAdhya-arditaH,Biomedicine,6A01.Z,"- - - Developmental speech or language disorders, unspecified",0.535,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,Biomedicine,XM90C7,- - - - - Asenapine,0.5318,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,Biomedicine,XN9PQ,- - - - - Ascaris,0.514,related-to
AYURVEDA-AAC-5(SP0Y),asthipraBedaH,Biomedicine,MB40.0,- - - - Asomatognosia,0.5022,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,TM2,SP00,Osteoporosis disorder (TM2),0.5781,equivalent
AYURVEDA-SP00(AAC-6),asthiSoShaH,TM2,SP0Y,Other specified bone disorders (TM2),0.5095,equivalent
AYURVEDA-SP00(AAC-6),asthiSoShaH,Biomedicine,FB86.11,- - - - Hypertrophy of bone,0.5378,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,Biomedicine,FB80.7,- - - Malunion of fracture,0.5338,related-to
AYURVEDA-SP00(AAC-6),asthiSoShaH,Biomedicine,NA02,- - Fracture of skull or facial bones,0.5326,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,TM2,SM8B,Urinary incontinence disorder (TM2),0.5287,equivalent
AYURVEDA-SN08(AAC-7),vAtAShThIlA,TM2,SM89,Thick urine disorder (TM2),0.5057,equivalent
AYURVEDA-SN08(AAC-7),vAtAShThIlA,TM2,SM81,Retention of urine disorder (TM2),0.5019,equivalent
AYURVEDA-SN08(AAC-7),vAtAShThIlA,Biomedicine,LB31.B,- - - - Malposition of ureter,0.5526,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,Biomedicine,5C50.21,- - - - - Urocanic aciduria,0.5417,related-to
AYURVEDA-SN08(AAC-7),vAtAShThIlA,Biomedicine,GC0Y,- - - Other diseases of urinary system,0.5386,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,TM2,SP15,Frozen shoulder disorder (TM2),0.7136,equivalent
AYURVEDA-SP15(AAC-8),avabAhukaH,TM2,SP20,"Muscle pain, twisting disorder (TM2)",0.5568,equivalent
AYURVEDA-SP15(AAC-8),avabAhukaH,TM2,SP13,Hip joint pain disorder (TM2),0.521,equivalent
AYURVEDA-SP15(AAC-8),avabAhukaH,Biomedicine,ME86.DY,- - - - - Other specified symptom or complaint of the shoulder,0.6339,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,Biomedicine,ME86.D,- - - - Symptom or complaint of the shoulder,0.6197,related-to
AYURVEDA-SP15(AAC-8),avabAhukaH,Biomedicine,ME86.DZ,"- - - - - Symptom or complaint of the shoulder, unspecified",0.6166,related-to
AYURVEDA-SK55(AAC-9),UrustamBaH/ADhyavAtaH,TM2,SP46,Log thigh disorder (TM2),0.5852,equivalent
AYURVEDA-SK55(AAC-9),UrustamBaH/ADhyavAtaH,Biomedicine,XM9KU3,- - - - - - - Uramustine,0.5087,related-to
AYURVEDA-SK55(AAC-9),UrustamBaH/ADhyavAtaH,Biomedicine,LB42.5,- - - - Stricture or atresia of vagina,0.5027,related-to
